RECTYPE,YEAR,CASEID,REGION,STATEFIP,MSASIZE,FAMINCOME,HH_SIZE,POVERTY130,POVERTY185,HH_CHILD,AGEYCHILD,HH_NUMADULTS,PERNUM,LINENO,WT06,AGE,SEX,RACE,MARST,GENHEALTH,BMI,EDUC,EDUCYRS,VETSTAT,MULTJOBS,OCC2,FULLPART,UHRSWORKT,SPEMPNOT,PED,WBLADDER,ACT_FOOD,ACT_PCARE,ACT_RELIG,ACT_SOCIAL,ACT_SPORTS,ACT_TRAVEL,ACT_WORK
1,2012,2.01207E+13,2,27,0,9,1,,,0,999,1,1,1,9713960.395,28,1,100,6,2,,21,112,2,0,140,1,40,99,,7,15,625,0,45,0,40,460
1,2012,2.01207E+13,2,27,6,14,2,,,0,999,2,1,1,6084993.499,30,1,100,6,99,,41,318,2,0,126,1,40,99,,999,100,510,0,545,0,89,0
1,2012,2.01207E+13,4,16,3,10,2,,,0,999,2,1,1,2819831.441,18,1,100,6,3,,15,110,2,0,133,2,4,99,,8,70,810,0,135,0,40,0
1,2012,2.01207E+13,1,42,3,13,2,,,0,999,2,1,1,8669801.26,61,1,100,1,5,,21,112,2,99,9999,99,9999,0,,5,90,620,0,615,0,10,0
1,2012,2.01207E+13,3,5,0,14,3,,,1,0,2,1,1,4308950.646,23,2,100,1,2,,21,112,2,0,127,1,40,1,,8,60,585,0,70,0,40,505
1,2012,2.01207E+13,3,21,5,8,4,,,0,999,4,1,1,62539303.17,30,1,100,6,2,,20,112,2,1,132,1,40,99,,7,65,640,0,322,87,46,0
1,2012,2.01207E+13,2,17,7,5,1,,,0,999,1,1,1,1527666.807,69,1,100,3,4,,11,102,2,99,9999,99,9999,99,,8,60,540,0,520,90,60,0
1,2012,2.01207E+13,4,53,5,8,1,,,0,999,1,1,1,4899384.205,69,2,100,3,3,,40,318,2,99,9999,99,9999,99,,8,50,435,285,393,0,72,0
1,2012,2.01207E+13,2,39,5,8,2,,,0,999,2,1,1,6285111.971,75,1,100,1,3,,30,112,1,99,9999,99,9999,0,,8,180,540,150,410,0,67,0
1,2012,2.01207E+13,4,4,6,7,1,,,0,999,1,1,1,2151797.26,65,1,100,4,5,,41,318,2,99,9999,99,9999,99,,5,0,750,0,0,0,0,0
1,2012,2.01207E+13,3,5,3,10,8,,,1,2,3,1,1,8288798.195,37,1,100,1,3,,30,214,2,0,126,1,40,0,,7,60,500,15,120,15,30,470
1,2012,2.01207E+13,1,36,5,11,3,,,1,15,2,1,1,4472489.012,15,2,100,2,3,,14,109,99,99,9999,99,9999,99,,6,0,705,60,496,0,175,0
1,2012,2.01207E+13,3,48,5,12,3,,,1,7,1,1,1,4737991.297,34,2,100,4,2,,40,216,2,0,125,1,45,99,,7,130,370,0,360,45,80,0
1,2012,2.01207E+13,3,51,0,5,3,,,1,0,2,1,1,6484389.166,63,1,100,1,5,,21,112,2,99,9999,99,9999,0,,5,270,480,0,690,0,0,0
1,2012,2.01207E+13,3,47,5,15,3,,,0,999,3,1,1,8448093.674,50,1,100,1,3,,30,213,2,0,131,1,56,1,,7,50,682,0,340,0,20,0
1,2012,2.01207E+13,3,24,6,15,5,,,1,10,3,1,1,12387887.28,60,2,100,1,4,,30,213,2,0,140,2,10,1,,7,105,515,120,175,0,143,0
1,2012,2.01207E+13,4,41,5,10,1,,,0,999,1,1,1,1105384.135,61,1,110,4,4,,40,216,2,99,9999,99,9999,99,,8,20,670,0,670,0,70,0
1,2012,2.01207E+13,3,5,0,7,1,,,0,999,1,1,1,5861510.165,60,1,100,6,3,,21,112,2,0,150,2,30,99,,5,65,400,0,497,45,36,350
1,2012,2.01207E+13,1,9,3,10,4,,,1,8,2,1,1,3098337.62,34,1,100,1,3,,40,318,2,0,123,1,9995,0,,9,110,540,0,90,250,110,170
1,2012,2.01207E+13,3,40,0,12,5,,,1,3,3,1,1,5065052.287,18,1,100,6,99,,21,112,2,1,170,1,9995,99,,999,165,420,0,200,0,157,0
1,2012,2.01207E+13,2,17,7,16,5,,,1,7,2,1,1,2257393.021,43,1,100,1,2,,31,214,2,0,132,1,35,1,,10,60,720,0,660,0,0,0
1,2012,2.01207E+13,1,36,7,10,1,,,0,999,1,1,1,7833226.303,79,2,100,3,99,,21,112,2,99,9999,99,9999,99,,999,10,460,0,565,0,80,0
1,2012,2.01207E+13,4,49,3,14,5,,,1,0,2,1,1,5463121.317,35,2,131,1,3,,32,215,2,99,9999,99,9999,1,,3,20,520,0,140,0,30,0
1,2012,2.01207E+13,3,21,5,15,3,,,1,0,2,1,1,5679633.606,32,1,100,1,1,,40,318,2,1,110,1,48,1,,7,60,630,0,130,0,80,480
1,2012,2.01207E+13,2,17,7,14,4,,,1,7,2,1,1,2434340.864,52,1,100,1,3,,21,112,2,99,9999,99,9999,1,,4,90,450,0,715,150,0,0
1,2012,2.01207E+13,1,36,7,14,2,,,0,999,2,1,1,2040730.749,28,2,110,1,2,,32,214,2,0,150,1,40,1,,8,45,530,15,686,0,41,0
1,2012,2.01207E+13,3,48,6,9,1,,,0,999,1,1,1,9919716.678,22,1,100,6,2,,15,110,2,99,9999,99,9999,99,,7,65,695,0,408,0,75,70
1,2012,2.01207E+13,3,12,3,7,4,,,1,9,3,1,1,17450836.7,53,2,110,4,3,,21,112,2,1,200,1,74,99,,10,30,611,0,180,0,40,485
1,2012,2.01207E+13,2,31,0,8,3,,,1,16,2,1,1,3574678.552,18,2,100,6,3,,16,111,2,0,160,2,20,99,,6,45,534,0,190,0,215,320
1,2012,2.01207E+13,3,13,6,16,4,,,1,5,2,1,1,5476613.896,40,1,100,1,3,,40,216,2,0,140,1,40,1,,9,50,568,0,0,0,140,404
1,2012,2.01207E+13,3,48,7,13,1,,,0,999,1,1,1,3527175.643,52,2,100,4,2,,32,215,2,0,127,1,36,99,,7,50,605,0,488,0,0,60
1,2012,2.01207E+13,3,5,0,12,2,,,0,999,2,1,1,3131296.571,43,2,110,1,3,,30,216,2,0,125,1,40,1,,5,50,661,297,290,0,50,0
1,2012,2.01207E+13,4,41,0,13,2,,,0,999,2,1,1,15018333.55,64,1,100,1,1,,30,213,1,0,111,1,55,1,,9,50,460,0,211,0,12,595
1,2012,2.01207E+13,3,5,3,8,2,,,1,8,1,1,1,1448358.404,33,2,100,2,3,,40,317,2,0,150,2,20,99,,6,15,750,0,480,0,16,0
1,2012,2.01207E+13,1,42,3,14,4,,,1,16,3,1,1,5349670.833,49,1,100,1,1,,41,318,2,0,131,1,40,0,,9,45,480,75,600,45,60,0
1,2012,2.01207E+13,4,6,6,9,2,,,0,999,2,1,1,2299060.876,54,2,100,3,3,,21,112,2,0,150,1,45,99,,3,50,600,0,345,0,60,0
1,2012,2.01207E+13,2,39,4,6,2,,,0,999,2,1,1,24164398.93,22,2,100,6,1,,30,216,2,0,127,2,16,1,,8,50,555,0,170,0,60,0
1,2012,2.01207E+13,3,37,4,11,3,,,1,14,2,1,1,2490264.977,58,1,100,1,3,,40,216,2,99,9999,99,9999,0,,6,60,565,715,0,0,40,0
1,2012,2.01207E+13,4,4,6,12,3,,,1,6,1,1,1,1406070.305,39,1,100,5,4,,30,112,2,0,150,1,50,99,,5,50,480,0,710,0,20,180
1,2012,2.01207E+13,1,36,7,3,1,,,0,999,1,1,1,1575881.656,49,2,100,5,4,,11,102,2,99,9999,99,9999,99,,5,11,1189,0,80,0,0,0
1,2012,2.01207E+13,1,9,3,15,4,,,1,2,2,1,1,2370533.677,37,1,131,1,1,,43,321,2,0,122,1,40,0,,6,225,510,0,250,0,250,0
1,2012,2.01207E+13,2,17,7,7,1,,,0,999,1,1,1,5308854.379,72,2,100,4,2,,30,214,2,0,150,1,40,99,,8,90,540,0,120,0,150,0
1,2012,2.01207E+13,2,26,3,5,4,,,1,6,1,1,1,2650310.743,30,2,110,6,99,,21,112,2,0,130,2,20,99,,999,55,525,0,300,0,35,240
1,2012,2.01207E+13,4,41,3,8,6,,,1,2,4,1,1,4987785.74,51,2,100,1,5,,11,102,2,0,190,1,40,1,,6,240,375,0,305,0,145,285
1,2012,2.01207E+13,2,26,2,9,1,,,0,999,1,1,1,4477964.811,65,1,100,6,3,,40,216,1,0,130,2,12,99,,7,65,486,0,90,0,43,641
1,2012,2.01207E+13,2,31,4,13,3,,,0,999,3,1,1,26936491.81,57,1,100,1,3,,40,318,2,0,111,1,41,1,,8,100,385,0,260,0,88,482
1,2012,2.01207E+13,3,37,3,11,3,,,0,999,1,1,1,12809791.31,27,1,100,5,3,,21,112,2,0,190,1,45,99,,8,90,600,0,285,0,70,0
1,2012,2.01207E+13,2,18,5,16,5,,,1,8,2,1,1,2488184.537,44,2,100,1,1,,43,321,2,0,127,1,65,1,,5,60,505,0,208,0,22,0
1,2012,2.01207E+13,3,37,0,2,3,,,0,999,3,1,1,7466896.182,43,2,110,6,3,,32,214,2,0,140,1,40,99,,8,30,630,0,620,0,40,0
1,2012,2.01207E+13,3,48,7,12,1,,,0,999,1,1,1,6973775.229,56,1,100,6,2,,41,318,2,0,111,1,40,99,,6,40,410,60,180,48,142,490
1,2012,2.01207E+13,2,26,3,11,1,,,0,999,1,1,1,2306046.938,55,2,100,6,3,,30,214,2,0,127,1,40,99,,4,20,535,0,330,0,85,0
1,2012,2.01207E+13,3,45,0,7,4,,,1,1,2,1,1,2708425.414,33,1,110,1,3,,21,112,2,0,200,1,40,0,,7,15,660,0,765,0,0,0
1,2012,2.01207E+13,1,42,7,12,4,,,1,8,3,1,1,9532769.744,64,2,100,1,2,,40,318,2,99,9999,99,9999,0,,9,40,397,0,513,30,40,0
1,2012,2.01207E+13,1,42,5,8,2,,,0,999,2,1,1,8068870.907,68,2,100,1,4,,21,112,2,99,9999,99,9999,0,,10,5,630,0,525,0,100,0
1,2012,2.01207E+13,2,29,6,3,1,,,0,999,1,1,1,2672433.541,55,2,110,5,4,,16,111,2,0,140,2,20,99,,5,30,636,0,374,0,45,265
1,2012,2.01207E+13,4,6,7,11,2,,,0,999,2,1,1,15414170.12,58,1,110,4,4,,21,112,1,0,200,1,50,1,,10,0,345,0,0,0,0,1080
1,2012,2.01207E+13,1,34,7,11,1,,,0,999,1,1,1,1374746.839,66,2,110,3,3,,30,214,2,99,9999,99,9999,99,,8,135,763,145,195,0,40,0
1,2012,2.01207E+13,3,28,0,4,1,,,0,999,1,1,1,1614713.732,56,2,110,4,4,,20,112,2,99,9999,99,9999,99,,9,50,590,228,330,0,90,0
1,2012,2.01207E+13,1,9,5,12,2,,,0,999,2,1,1,9138603.816,48,1,100,1,2,,21,112,2,0,170,1,50,1,,7,120,360,0,390,0,70,315
1,2012,2.01207E+13,1,34,7,16,3,,,0,999,3,1,1,8412990.386,53,1,131,1,99,,40,216,2,0,133,1,40,1,,999,60,990,0,345,0,45,0
1,2012,2.01207E+13,3,51,0,8,2,,,0,999,1,1,1,2521648.403,43,1,100,4,3,,16,111,2,0,170,1,9995,99,,5,45,510,0,180,0,225,180
1,2012,2.01207E+13,3,48,0,13,5,,,1,3,3,1,1,3628988.689,57,2,100,1,2,,30,112,2,0,150,2,26,1,,10,60,665,0,270,120,175,0
1,2012,2.01207E+13,1,34,3,14,2,,,0,999,2,1,1,10030855.54,60,1,100,1,2,,21,112,2,99,9999,99,9999,0,,7,75,620,0,290,0,290,0
1,2012,2.01207E+13,2,19,2,15,4,,,1,14,2,1,1,9719811.409,45,1,100,1,1,,21,112,1,0,110,1,45,1,,8,85,445,0,195,0,100,490
1,2012,2.01207E+13,1,25,6,14,6,,,1,15,3,1,1,15343908.86,40,1,100,1,99,,31,214,2,0,127,1,40,1,,999,0,345,0,75,0,120,900
1,2012,2.01207E+13,3,37,5,11,4,,,1,14,2,1,1,5065149.011,16,1,110,2,2,,14,109,99,0,170,1,40,99,,7,45,600,0,545,0,100,0
1,2012,2.01207E+13,4,8,5,16,2,,,0,999,2,1,1,17588857.88,33,2,100,6,2,,42,320,2,0,127,1,9995,1,,6,30,430,0,175,0,105,680
1,2012,2.01207E+13,3,48,7,15,2,,,0,999,2,1,1,7404600.768,66,2,100,1,3,,32,214,2,0,111,1,45,0,,5,120,745,0,180,0,105,0
1,2012,2.01207E+13,3,24,6,13,3,,,1,0,1,1,1,4269252.651,37,1,110,6,3,,40,317,2,0,131,1,40,99,,10,60,660,0,30,0,90,510
1,2012,2.01207E+13,2,39,0,7,1,,,0,999,1,1,1,1171926.411,52,1,110,5,1,,30,213,2,0,200,1,68,99,,8,30,195,0,653,0,114,435
1,2012,2.01207E+13,1,42,4,14,3,,,0,999,3,1,1,7366203.276,62,1,100,2,2,,11,102,2,0,200,1,40,99,,10,75,360,0,330,0,150,480
1,2012,2.01207E+13,2,26,6,8,1,,,0,999,1,1,1,5469810.072,22,2,110,6,3,,30,213,2,0,150,1,40,99,,7,0,570,0,315,0,20,535
1,2012,2.01207E+13,1,42,0,13,4,,,1,13,3,1,1,15416139.99,46,1,100,1,3,,21,112,2,0,200,1,40,1,,6,75,545,0,416,255,72,0
1,2012,2.01207E+13,2,18,5,13,4,,,1,0,2,1,1,3458353.967,32,2,100,1,2,,41,318,2,0,125,1,40,1,,9,40,675,0,145,0,290,25
1,2012,2.01207E+13,4,6,7,16,3,,,1,11,2,1,1,6396935.305,58,1,100,1,99,,41,318,2,0,121,1,40,1,,999,45,420,0,188,0,190,590
1,2012,2.01207E+13,3,24,6,14,4,,,1,2,3,1,1,12603940.68,26,2,100,1,2,,21,112,2,0,150,1,40,1,,7,60,480,0,178,0,145,500
1,2012,2.01207E+13,2,39,4,9,2,,,0,999,2,1,1,10903126.11,71,1,100,1,4,,40,216,2,99,9999,99,9999,0,,5,90,540,0,413,0,28,0
1,2012,2.01207E+13,3,24,6,16,2,,,0,999,2,1,1,5673730.804,80,1,100,1,2,,43,321,1,99,9999,99,9999,1,,8,90,565,60,295,90,70,0
1,2012,2.01207E+13,4,8,5,15,4,,,1,2,2,1,1,6701384.585,41,2,100,1,1,,41,318,2,0,111,1,40,1,,7,55,505,0,90,60,130,445
1,2012,2.01207E+13,1,42,7,15,4,,,1,3,2,1,1,10179457.24,35,1,110,1,1,,41,318,2,0,121,1,40,1,,4,70,533,0,154,0,148,460
1,2012,2.01207E+13,4,32,5,13,5,,,1,10,4,1,1,12436370.38,21,2,100,6,1,,30,213,2,0,132,2,32,99,,8,45,540,70,210,0,165,315
1,2012,2.01207E+13,1,42,7,13,1,,,0,999,1,1,1,3783148.902,45,1,100,6,4,,21,112,2,0,131,1,40,99,,7,10,515,0,630,0,30,195
1,2012,2.01207E+13,3,24,6,7,1,,,0,999,1,1,1,6578949.078,85,2,100,3,3,,21,112,2,99,9999,99,9999,99,,9,60,740,0,355,0,0,0
1,2012,2.01207E+13,3,48,5,16,2,,,0,999,2,1,1,18808899.09,59,1,100,1,1,,40,216,2,0,140,1,70,0,,8,35,452,0,0,75,69,778
1,2012,2.01207E+13,4,4,6,4,1,,,0,999,1,1,1,928811.6405,61,2,100,4,5,,30,112,2,99,9999,99,9999,99,,8,135,940,0,210,0,130,15
1,2012,2.01207E+13,4,53,6,13,4,,,1,15,3,1,1,13368124.32,18,1,100,6,4,,16,111,2,99,9999,99,9999,99,,7,30,710,0,630,0,65,0
1,2012,2.01207E+13,4,53,0,12,3,,,1,4,2,1,1,1163229.109,40,2,100,1,3,,32,214,1,99,9999,99,9999,1,,8,130,645,80,285,0,60,0
1,2012,2.01207E+13,3,48,7,8,2,,,1,2,1,1,1,2924230.483,35,1,100,5,2,,21,112,2,0,150,1,40,99,,5,50,715,0,570,0,20,0
1,2012,2.01207E+13,2,17,3,11,2,,,0,999,2,1,1,6046855.79,76,1,100,1,2,,40,216,1,99,9999,99,9999,0,,8,30,512,0,495,0,60,0
1,2012,2.01207E+13,3,12,7,6,2,,,0,999,2,1,1,2676648.958,71,2,100,1,4,,21,112,2,99,9999,99,9999,0,,7,115,540,0,405,0,0,0
1,2012,2.01207E+13,3,51,5,14,5,,,1,4,2,1,1,2318878.056,40,2,100,1,2,,40,216,2,99,9999,99,9999,1,,5,55,605,0,125,0,95,0
1,2012,2.01207E+13,2,29,6,8,4,,,1,0,2,1,1,7431408.861,29,2,100,4,3,,32,213,2,0,150,1,40,1,,5,90,575,0,40,0,90,465
1,2012,2.01207E+13,4,6,3,14,2,,,0,999,2,1,1,1653705.347,60,2,100,1,3,,30,215,2,1,110,1,50,1,,6,30,720,0,0,180,150,245
1,2012,2.01207E+13,2,17,7,11,4,,,0,999,4,1,1,7518090.704,29,1,110,6,3,,40,216,2,0,120,1,40,99,,8,30,466,20,337,0,239,30
1,2012,2.01207E+13,1,36,7,10,2,,,0,999,2,1,1,3410897.022,71,1,110,1,99,,30,213,1,0,131,1,40,0,,999,60,720,0,425,0,40,0
1,2012,2.01207E+13,1,42,7,9,3,,,1,9,2,1,1,6859795.71,49,2,100,6,4,,30,213,2,99,9999,99,9999,1,,8,0,525,0,260,30,0,0
1,2012,2.01207E+13,3,45,4,11,2,,,0,999,2,1,1,4899939.249,51,2,110,1,4,,21,112,2,0,140,1,40,1,,10,30,565,260,355,0,115,0
1,2012,2.01207E+13,2,46,0,14,4,,,0,999,4,1,1,16622667.59,19,2,100,6,1,,21,112,2,0,132,2,30,99,,10,82,735,70,110,238,140,0
1,2012,2.01207E+13,3,51,0,12,3,,,1,13,2,1,1,2283911.247,39,2,100,1,3,,41,318,2,0,110,1,40,1,,8,130,550,0,450,0,35,0
1,2012,2.01207E+13,2,31,0,9,1,,,0,999,1,1,1,1914792.924,61,1,100,4,2,,30,213,2,0,133,1,40,99,,10,30,510,0,270,0,20,0
1,2012,2.01207E+13,2,27,6,10,6,,,1,4,2,1,1,3262767.035,42,2,100,1,4,,40,216,2,0,125,1,40,99,,5,60,450,0,300,75,70,0
1,2012,2.01207E+13,2,39,5,4,1,,,0,999,1,1,1,2699204.637,24,1,110,6,2,,30,214,2,0,150,1,40,99,,7,20,660,0,660,0,30,0
1,2012,2.01207E+13,2,17,0,12,2,,,1,15,1,1,1,2675342.361,38,2,100,5,2,,40,216,2,0,111,1,40,99,,5,60,480,0,110,0,75,504
1,2012,2.01207E+13,4,41,5,16,3,,,1,5,2,1,1,2346531.795,46,1,100,1,1,,41,318,2,0,110,1,50,1,,9,90,450,0,630,0,30,0
1,2012,2.01207E+13,3,48,6,12,4,,,1,15,2,1,1,10461869.76,35,2,100,1,3,,21,112,2,0,140,1,60,1,,8,20,585,0,160,0,25,635
1,2012,2.01207E+13,3,13,6,11,4,,,1,11,3,1,1,9880118.389,68,1,100,1,3,,13,107,1,99,9999,99,9999,0,,5,135,525,0,385,0,40,0
1,2012,2.01207E+13,3,10,7,8,1,,,0,999,1,1,1,3382115.537,46,2,110,4,5,,40,216,1,99,9999,99,9999,99,,9,0,719,0,390,0,90,0
1,2012,2.01207E+13,3,51,5,13,2,,,0,999,2,1,1,2619869.387,46,2,110,1,3,,30,213,2,99,9999,99,9999,1,,5,140,825,15,344,0,110,0
1,2012,2.01207E+13,3,37,5,16,4,,,1,7,2,1,1,2705011.217,43,2,100,1,2,,30,214,2,0,110,1,40,1,,9,50,510,0,426,270,80,0
1,2012,2.01207E+13,3,48,0,10,1,,,0,999,1,1,1,5019785.954,48,1,100,6,1,,32,112,2,0,110,1,40,99,,8,175,655,0,0,0,10,540
1,2012,2.01207E+13,3,12,5,12,4,,,1,15,2,1,1,10735121.52,16,1,100,6,1,,13,107,99,0,180,1,40,99,,7,60,930,0,150,180,30,0
1,2012,2.01207E+13,2,19,2,13,4,,,1,0,2,1,1,4649191.664,35,2,100,1,2,,30,213,2,0,150,1,45,1,,7,30,735,0,60,0,105,0
1,2012,2.01207E+13,1,25,6,9,1,,,0,999,1,1,1,3288439.576,78,2,100,3,4,,21,112,2,99,9999,99,9999,99,,4,30,450,0,885,0,45,0
1,2012,2.01207E+13,4,53,6,11,1,,,0,999,1,1,1,2117274.457,59,1,100,4,3,,40,216,2,99,9999,99,9999,99,,7,90,570,0,480,0,60,0
1,2012,2.01207E+13,3,24,6,15,3,,,1,8,2,1,1,2504181.699,47,1,100,1,2,,31,214,2,0,110,1,90,1,,5,0,606,70,90,143,165,0
1,2012,2.01207E+13,3,37,0,3,1,,,0,999,1,1,1,3060804.692,71,2,110,3,2,,30,112,2,0,150,2,5,99,,8,0,655,0,430,0,25,0
1,2012,2.01207E+13,4,16,0,14,4,,,1,3,2,1,1,2232582.605,37,2,100,1,3,,41,318,2,0,125,1,40,1,,8,65,590,75,360,0,80,0
1,2012,2.01207E+13,3,21,0,6,1,,,0,999,1,1,1,6662750.95,79,2,100,4,3,,21,112,2,99,9999,99,9999,99,,8,75,600,0,585,0,0,0
1,2012,2.01207E+13,1,36,7,13,2,,,0,999,2,1,1,2783335.511,61,1,100,1,1,,31,215,2,0,110,1,70,1,,8,25,410,0,240,0,80,685
1,2012,2.01207E+13,3,40,0,11,4,,,1,7,2,1,1,3239529.463,33,2,100,4,2,,30,215,1,0,150,1,45,1,,10,65,1085,0,120,0,20,0
1,2012,2.01207E+13,3,37,0,13,3,,,1,10,1,1,1,2615755.755,40,2,100,5,1,,40,216,2,0,127,1,40,99,,8,60,620,0,240,370,0,0
1,2012,2.01207E+13,1,42,4,15,4,,,1,14,2,1,1,4598170.768,16,2,100,6,2,,14,109,99,99,9999,99,9999,99,,7,0,615,0,385,60,335,0
1,2012,2.01207E+13,3,47,5,11,2,,,0,999,2,1,1,2343538.782,44,1,110,4,4,,30,214,2,0,140,1,40,99,,4,115,600,145,325,60,40,0
1,2012,2.01207E+13,3,48,7,11,3,,,0,999,3,1,1,4728724.845,59,2,100,1,4,,12,105,2,99,9999,99,9999,1,,4,135,660,0,120,0,0,0
1,2012,2.01207E+13,2,26,2,13,2,,,0,999,2,1,1,8430971.169,59,1,100,1,99,,21,112,2,99,9999,99,9999,0,,999,60,570,0,250,0,50,0
1,2012,2.01207E+13,3,54,0,10,2,,,0,999,2,1,1,16484451.16,60,2,100,1,2,,21,112,2,99,9999,99,9999,0,,10,240,450,0,496,0,29,0
1,2012,2.01207E+13,3,13,6,3,1,,,0,999,1,1,1,2169341.257,41,2,110,6,3,,21,112,2,99,9999,99,9999,99,,5,30,615,180,430,0,95,0
1,2012,2.01207E+13,3,45,4,4,1,,,0,999,1,1,1,2011246.219,59,1,110,3,99,,30,213,1,0,150,1,9995,99,,999,30,630,0,660,0,25,0
1,2012,2.01207E+13,3,45,0,8,5,,,1,4,2,1,1,3826878.577,34,2,100,1,5,,15,110,2,99,9999,99,9999,1,,5,75,765,166,179,0,90,0
1,2012,2.01207E+13,3,51,5,10,3,,,0,999,3,1,1,3684443.973,44,2,110,1,2,,21,112,2,1,190,1,55,1,,7,0,504,0,380,0,126,390
1,2012,2.01207E+13,3,48,7,14,1,,,0,999,1,1,1,10827661.34,29,1,100,6,2,,31,215,2,0,140,1,70,99,,7,40,285,0,115,90,475,420
1,2012,2.01207E+13,4,6,7,15,2,,,0,999,2,1,1,2841523.473,34,1,100,1,1,,42,320,2,0,110,1,80,1,,10,95,565,0,210,220,280,0
1,2012,2.01207E+13,1,42,0,13,3,,,1,6,2,1,1,4903599.195,54,1,100,1,99,,40,216,1,99,9999,99,9999,1,,999,75,555,0,465,0,0,0
1,2012,2.01207E+13,1,36,7,7,4,,,1,10,2,1,1,6298702.263,38,2,131,1,99,,21,112,2,0,134,1,50,1,,999,20,510,0,135,0,0,485
1,2012,2.01207E+13,3,54,0,11,4,,,1,13,2,1,1,2141713.845,42,2,100,1,2,,40,216,2,99,9999,99,9999,1,,9,120,590,370,300,0,60,0
1,2012,2.01207E+13,1,34,7,16,3,,,0,999,3,1,1,6963785.215,63,2,100,1,2,,32,214,2,0,140,2,28,1,,8,120,645,0,375,0,0,0
1,2012,2.01207E+13,2,55,0,11,1,,,0,999,1,1,1,2099286.064,61,1,100,4,2,,30,213,1,0,200,1,40,99,,7,45,510,0,281,0,226,0
1,2012,2.01207E+13,4,35,4,8,1,,,0,999,1,1,1,1080650.709,71,2,100,3,99,,14,109,2,99,9999,99,9999,99,,999,20,690,60,435,0,0,0
1,2012,2.01207E+13,3,48,3,6,6,,,1,4,4,1,1,23461707.83,43,2,100,4,4,,17,112,2,0,140,1,39,99,,8,10,780,0,125,0,30,465
1,2012,2.01207E+13,2,27,6,16,4,,,1,8,2,1,1,2181406.669,41,1,100,1,2,,41,319,2,0,110,1,47,1,,7,75,670,0,478,0,67,0
1,2012,2.01207E+13,3,10,7,14,4,,,1,6,2,1,1,2704271.176,34,1,110,1,3,,30,214,2,0,140,1,45,1,,8,45,495,0,385,0,60,0
1,2012,2.01207E+13,4,53,0,13,3,,,0,999,3,1,1,36490192.03,26,1,100,4,3,,30,213,2,99,9999,99,9999,99,,3,60,430,0,720,0,50,0
1,2012,2.01207E+13,3,40,5,12,3,,,0,999,3,1,1,29356824.48,49,2,100,1,4,,21,112,2,0,150,1,40,0,,5,70,540,0,203,0,32,460
1,2012,2.01207E+13,1,42,5,6,1,,,0,999,1,1,1,4670393.915,53,1,100,4,5,,30,216,2,99,9999,99,9999,99,,6,0,700,0,370,0,85,0
1,2012,2.01207E+13,4,6,5,9,4,,,1,4,3,1,1,6161410.046,38,2,110,2,2,,31,112,2,0,130,1,38,99,,4,65,450,0,280,0,65,485
1,2012,2.01207E+13,2,18,3,8,4,,,0,999,4,1,1,6031148.227,65,1,110,5,4,,16,111,2,99,9999,99,9999,99,,5,15,540,0,815,0,55,0
1,2012,2.01207E+13,3,13,2,8,2,,,0,999,2,1,1,4586885.977,70,1,110,1,2,,21,112,2,99,9999,99,9999,0,,10,90,610,0,325,90,75,0
1,2012,2.01207E+13,1,9,4,15,2,,,0,999,2,1,1,6316470.024,80,2,100,1,1,,31,214,2,0,140,1,9995,0,,9,100,524,0,60,63,42,535
1,2012,2.01207E+13,1,9,4,9,1,,,0,999,1,1,1,2240170.004,85,2,100,4,99,,30,214,2,99,9999,99,9999,99,,999,30,720,0,330,0,0,0
1,2012,2.01207E+13,3,51,6,16,2,,,0,999,2,1,1,8225248.192,48,1,100,1,1,,15,110,2,1,180,1,69,1,,10,45,630,0,40,390,155,15
1,2012,2.01207E+13,1,9,5,16,3,,,0,999,3,1,1,6063048.301,55,2,100,1,3,,32,214,2,0,127,1,35,1,,7,60,630,0,315,0,45,0
1,2012,2.01207E+13,4,6,6,15,1,,,0,999,1,1,1,1502526.857,47,1,200,4,3,,40,216,1,0,127,2,32,99,,8,150,430,0,60,270,40,490
1,2012,2.01207E+13,4,41,5,14,1,,,0,999,1,1,1,5430012.919,68,2,100,3,3,,40,318,2,99,9999,99,9999,99,,7,0,600,60,650,0,0,0
1,2012,2.01207E+13,3,47,5,12,2,,,0,999,2,1,1,15381563.9,41,1,100,1,2,,30,214,2,0,180,1,39,1,,7,68,495,0,278,0,154,425
1,2012,2.01207E+13,1,36,7,12,5,,,0,999,5,1,1,36278071.57,24,1,100,6,2,,30,213,1,0,125,2,9995,99,,5,40,415,0,280,0,270,290
1,2012,2.01207E+13,3,51,0,4,3,,,1,9,2,1,1,7219171.824,35,1,100,6,3,,21,112,2,99,9999,99,9999,99,,4,30,600,0,270,0,30,0
1,2012,2.01207E+13,1,34,7,3,2,,,0,999,1,1,1,2211359.432,22,2,100,6,2,,30,112,2,99,9999,99,9999,99,,7,12,658,0,658,0,95,0
1,2012,2.01207E+13,2,27,0,5,2,,,1,6,1,1,1,1422573.392,28,2,100,6,2,,21,112,2,0,130,2,20,99,,7,60,685,0,195,0,40,0
1,2012,2.01207E+13,4,8,3,11,4,,,0,999,4,1,1,9433314.435,71,2,100,1,2,,43,321,2,99,9999,99,9999,0,,8,45,540,0,550,0,0,0
1,2012,2.01207E+13,2,26,6,9,7,,,0,999,7,1,1,57764290.29,51,1,100,1,3,,10,101,2,0,140,1,40,0,,5,95,540,15,210,0,75,480
